"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"1314","A1EH9BPKYXFBS5","1","""11""","""17""","""long""","""2-4""","""17""","""left""","""simple""","""tiburalex"""
"1315","A1EH9BPKYXFBS5","2","""40""","""8""","""short""","""3-3""","""8""","""right""","""simple""","""gronan"""
"1316","A1EH9BPKYXFBS5","3","""34""","""46""","""short""","""1-2""","""34""","""right""","""complex""","""torun"""
"1317","A1EH9BPKYXFBS5","4","""47""","""42""","""long""","""4-4""","""47""","""right""","""complex""","""fepolopus"""
"1318","A1EH9BPKYXFBS5","5","""23""","""28""","""short""","""1-4""","""23""","""left""","""complex""","""wugnum"""
"1319","A1EH9BPKYXFBS5","6","""36""","""55""","""long""","""2-5""","""55""","""right""","""simple""","""gaburatum"""
"1320","A1EH9BPKYXFBS5","7","""4""","""10""","""long""","""2-2""","""10""","""right""","""simple""","""binivatrus"""
"1321","A1EJ0RHN91M42Q","0","""24""","""60""","""short""","""3-3""","""24""","""right""","""complex""","""wugnum"""
"1322","A1EJ0RHN91M42Q","1","""50""","""5""","""short""","""2-3""","""5""","""left""","""simple""","""vatrus"""
"1323","A1EJ0RHN91M42Q","2","""38""","""57""","""long""","""1-5""","""57""","""right""","""simple""","""tiburalex"""
"1324","A1EJ0RHN91M42Q","3","""47""","""1""","""long""","""3-4""","""47""","""left""","""complex""","""tupabugorn"""
"1325","A1EJ0RHN91M42Q","4","""25""","""27""","""long""","""5-5""","""27""","""right""","""simple""","""gaburatum"""
"1326","A1EJ0RHN91M42Q","5","""45""","""28""","""long""","""1-4""","""45""","""left""","""complex""","""kibagronan"""
"1327","A1EJ0RHN91M42Q","6","""14""","""40""","""short""","""3-5""","""40""","""right""","""simple""","""torun"""
"1328","A1EJ0RHN91M42Q","7","""23""","""42""","""short""","""4-4""","""23""","""right""","""complex""","""lopus"""
"1329","A1EM7VA5QR98U2","0","""47""","""58""","""short""","""4-4""","""47""","""left""","""complex""","""gronan"""
"1330","A1EM7VA5QR98U2","1","""42""","""3""","""long""","""1-4""","""42""","""left""","""complex""","""tiburalex"""
"1331","A1EM7VA5QR98U2","2","""14""","""19""","""short""","""1-5""","""14""","""right""","""complex""","""wugnum"""
"1332","A1EM7VA5QR98U2","3","""11""","""60""","""short""","""3-4""","""11""","""right""","""complex""","""vatrus"""
"1333","A1EM7VA5QR98U2","4","""35""","""4""","""long""","""2-5""","""4""","""right""","""simple""","""fepolopus"""
"1334","A1EM7VA5QR98U2","5","""32""","""18""","""long""","""4-5""","""32""","""left""","""complex""","""mipatorun"""
"1335","A1EM7VA5QR98U2","6","""2""","""9""","""long""","""2-2""","""9""","""right""","""simple""","""tupabugorn"""
"1336","A1EM7VA5QR98U2","7","""8""","""29""","""short""","""1-3""","""29""","""left""","""simple""","""ratum"""
"1337","A1EOV6PR46OYP7","0","""35""","""22""","""short""","""2-5""","""22""","""right""","""simple""","""lopus"""
"1338","A1EOV6PR46OYP7","1","""25""","""44""","""short""","""1-5""","""44""","""right""","""simple""","""gronan"""
"1339","A1EOV6PR46OYP7","2","""31""","""4""","""long""","""2-4""","""4""","""right""","""simple""","""gaburatum"""
"1340","A1EOV6PR46OYP7","3","""16""","""40""","""long""","""3-3""","""16""","""right""","""complex""","""pakuwugnum"""
"1341","A1EOV6PR46OYP7","4","""53""","""24""","""short""","""3-5""","""53""","""right""","""complex""","""ralex"""
"1342","A1EOV6PR46OYP7","5","""8""","""29""","""long""","""1-3""","""29""","""left""","""simple""","""tupabugorn"""
"1343","A1EOV6PR46OYP7","6","""38""","""14""","""short""","""5-5""","""38""","""right""","""complex""","""vatrus"""
"1344","A1EOV6PR46OYP7","7","""43""","""18""","""long""","""4-5""","""43""","""left""","""complex""","""mipatorun"""
"1345","A1EP7GUOSMBCYH","0","""41""","""55""","""short""","""2-4""","""55""","""right""","""simple""","""wugnum"""
"1346","A1EP7GUOSMBCYH","1","""25""","""10""","""long""","""2-5""","""10""","""left""","""simple""","""binivatrus"""
"1347","A1EP7GUOSMBCYH","2","""48""","""7""","""short""","""3-3""","""7""","""right""","""simple""","""lopus"""
"1348","A1EP7GUOSMBCYH","3","""34""","""29""","""short""","""1-2""","""29""","""left""","""simple""","""bugorn"""
"1349","A1EP7GUOSMBCYH","4","""32""","""14""","""long""","""5-5""","""32""","""right""","""complex""","""tiburalex"""
"1350","A1EP7GUOSMBCYH","5","""45""","""13""","""long""","""1-4""","""13""","""left""","""simple""","""gaburatum"""
"1351","A1EP7GUOSMBCYH","6","""43""","""44""","""short""","""1-5""","""44""","""left""","""simple""","""gronan"""
"1352","A1EP7GUOSMBCYH","7","""24""","""49""","""long""","""2-3""","""49""","""right""","""simple""","""mipatorun"""
"1353","A1ESCPVSM3GQ95","0","""42""","""16""","""long""","""3-4""","""42""","""right""","""complex""","""tiburalex"""
"1354","A1ESCPVSM3GQ95","1","""52""","""13""","""short""","""1-5""","""52""","""left""","""complex""","""vatrus"""
"1355","A1ESCPVSM3GQ95","2","""43""","""47""","""long""","""4-5""","""43""","""right""","""complex""","""kibagronan"""
"1356","A1ESCPVSM3GQ95","3","""19""","""15""","""long""","""1-1""","""19""","""left""","""complex""","""tupabugorn"""
"1357","A1ESCPVSM3GQ95","4","""4""","""5""","""short""","""2-2""","""4""","""left""","""complex""","""ratum"""
"1358","A1ESCPVSM3GQ95","5","""12""","""24""","""long""","""3-3""","""24""","""right""","""simple""","""mipatorun"""
"1359","A1ESCPVSM3GQ95","6","""35""","""39""","""short""","""3-5""","""39""","""right""","""simple""","""wugnum"""
"1360","A1ESCPVSM3GQ95","7","""53""","""49""","""short""","""2-5""","""49""","""right""","""simple""","""lopus"""
"1361","A1F0HIZYHTCJRB","0","""16""","""40""","""long""","""3-3""","""16""","""left""","""complex""","""binivatrus"""
"1362","A1F0HIZYHTCJRB","1","""23""","""59""","""short""","""1-4""","""59""","""right""","""simple""","""torun"""
"1363","A1F0HIZYHTCJRB","2","""38""","""42""","""short""","""4-5""","""38""","""right""","""complex""","""ratum"""
"1364","A1F0HIZYHTCJRB","3","""52""","""3""","""long""","""1-5""","""52""","""left""","""complex""","""fepolopus"""
"1365","A1F0HIZYHTCJRB","4","""36""","""32""","""short""","""5-5""","""32""","""left""","""simple""","""wugnum"""
"1366","A1F0HIZYHTCJRB","5","""31""","""60""","""long""","""3-4""","""60""","""left""","""simple""","""tupabugorn"""
"1367","A1F0HIZYHTCJRB","6","""30""","""45""","""long""","""4-4""","""30""","""right""","""complex""","""tiburalex"""
"1368","A1F0HIZYHTCJRB","7","""54""","""19""","""short""","""1-1""","""19""","""right""","""simple""","""gronan"""
"1369","A1F3U7H8H9JYIL","0","""21""","""56""","""short""","""3-5""","""21""","""left""","""complex""","""ratum"""
"1370","A1F3U7H8H9JYIL","1","""35""","""32""","""short""","""5-5""","""35""","""right""","""complex""","""lopus"""
"1371","A1F3U7H8H9JYIL","2","""40""","""19""","""long""","""1-3""","""40""","""left""","""complex""","""tiburalex"""
"1372","A1F3U7H8H9JYIL","3","""60""","""49""","""long""","""2-3""","""49""","""right""","""simple""","""mipatorun"""
"1373","A1F3U7H8H9JYIL","4","""30""","""59""","""long""","""1-4""","""59""","""left""","""simple""","""pakuwugnum"""
"1374","A1F3U7H8H9JYIL","5","""2""","""6""","""long""","""2-2""","""6""","""left""","""simple""","""kibagronan"""
"1375","A1F3U7H8H9JYIL","6","""5""","""28""","""short""","""1-2""","""28""","""left""","""simple""","""bugorn"""
"1376","A1F3U7H8H9JYIL","7","""53""","""55""","""short""","""2-5""","""55""","""right""","""simple""","""vatrus"""
"1377","A1F435Q0CPCZSD","0","""45""","""24""","""long""","""3-4""","""45""","""right""","""complex""","""mipatorun"""
"1378","A1F435Q0CPCZSD","1","""7""","""3""","""short""","""1-3""","""3""","""left""","""simple""","""wugnum"""
"1379","A1F435Q0CPCZSD","2","""12""","""5""","""short""","""2-3""","""12""","""left""","""complex""","""ratum"""
"1380","A1F435Q0CPCZSD","3","""53""","""46""","""short""","""1-5""","""53""","""left""","""complex""","""lopus"""
"1381","A1F435Q0CPCZSD","4","""54""","""13""","""long""","""1-1""","""54""","""right""","""complex""","""tupabugorn"""
"1382","A1F435Q0CPCZSD","5","""36""","""56""","""long""","""3-5""","""36""","""right""","""complex""","""binivatrus"""
"1383","A1F435Q0CPCZSD","6","""42""","""4""","""short""","""2-4""","""42""","""right""","""complex""","""gronan"""
"1384","A1F435Q0CPCZSD","7","""60""","""16""","""long""","""3-3""","""16""","""left""","""simple""","""tiburalex"""
"1385","A1F5DF9HT1J4MY","0","""8""","""16""","""long""","""3-3""","""16""","""right""","""simple""","""kibagronan"""
"1386","A1F5DF9HT1J4MY","1","""44""","""57""","""long""","""1-1""","""44""","""left""","""complex""","""tiburalex"""
"1387","A1F5DF9HT1J4MY","2","""31""","""54""","""short""","""1-4""","""54""","""left""","""simple""","""lopus"""
"1388","A1F5DF9HT1J4MY","3","""43""","""21""","""long""","""5-5""","""43""","""left""","""complex""","""binivatrus"""
"1389","A1F5DF9HT1J4MY","4","""55""","""29""","""short""","""1-2""","""55""","""left""","""complex""","""ratum"""
"1390","A1F5DF9HT1J4MY","5","""60""","""34""","""long""","""2-3""","""60""","""right""","""complex""","""tupabugorn"""
"1391","A1F5DF9HT1J4MY","6","""40""","""20""","""short""","""1-3""","""20""","""right""","""simple""","""wugnum"""
"1392","A1F5DF9HT1J4MY","7","""58""","""56""","""short""","""3-4""","""58""","""right""","""complex""","""torun"""
"1393","A1F7QPCDLB33YN","0","""45""","""28""","""short""","""1-4""","""45""","""right""","""complex""","""wugnum"""
"1394","A1F7QPCDLB33YN","1","""26""","""49""","""long""","""2-4""","""49""","""right""","""simple""","""mipatorun"""
"1395","A1F7QPCDLB33YN","2","""24""","""16""","""short""","""3-3""","""16""","""right""","""simple""","""ralex"""
"1396","A1F7QPCDLB33YN","3","""53""","""34""","""short""","""2-5""","""34""","""right""","""simple""","""ratum"""
"1397","A1F7QPCDLB33YN","4","""59""","""29""","""short""","""1-1""","""29""","""left""","""simple""","""bugorn"""
"1398","A1F7QPCDLB33YN","5","""5""","""3""","""long""","""1-2""","""5""","""left""","""complex""","""binivatrus"""
"1399","A1F7QPCDLB33YN","6","""42""","""40""","""long""","""3-4""","""40""","""right""","""simple""","""fepolopus"""
"1400","A1F7QPCDLB33YN","7","""39""","""4""","""long""","""2-3""","""39""","""left""","""complex""","""kibagronan"""
"1401","A1F991VPHVNIVC","0","""38""","""28""","""short""","""1-5""","""28""","""left""","""simple""","""vatrus"""
"1402","A1F991VPHVNIVC","1","""29""","""57""","""long""","""1-1""","""57""","""right""","""simple""","""gaburatum"""
"1403","A1F991VPHVNIVC","2","""41""","""49""","""short""","""2-4""","""41""","""right""","""complex""","""gronan"""
"1404","A1F991VPHVNIVC","3","""52""","""34""","""short""","""2-5""","""52""","""right""","""complex""","""ralex"""
"1405","A1F991VPHVNIVC","4","""6""","""20""","""long""","""1-2""","""20""","""left""","""simple""","""tupabugorn"""
"1406","A1F991VPHVNIVC","5","""12""","""48""","""long""","""3-3""","""48""","""right""","""simple""","""fepolopus"""
"1407","A1F991VPHVNIVC","6","""26""","""50""","""long""","""3-4""","""26""","""right""","""complex""","""pakuwugnum"""
"1408","A1F991VPHVNIVC","7","""30""","""15""","""short""","""1-4""","""15""","""left""","""simple""","""torun"""
"1409","A1F9BHGWBCSDMS","0","""35""","""29""","""short""","""1-5""","""29""","""right""","""simple""","""gronan"""
"1410","A1F9BHGWBCSDMS","1","""60""","""22""","""long""","""2-3""","""60""","""left""","""complex""","""tiburalex"""
"1411","A1F9BHGWBCSDMS","2","""6""","""17""","""long""","""2-2""","""6""","""left""","""complex""","""gaburatum"""
"1412","A1F9BHGWBCSDMS","3","""58""","""54""","""long""","""1-4""","""54""","""right""","""simple""","""mipatorun"""
"1413","A1F9BHGWBCSDMS","4","""14""","""23""","""short""","""4-5""","""14""","""right""","""complex""","""bugorn"""
"1414","A1F9BHGWBCSDMS","5","""1""","""28""","""short""","""1-3""","""28""","""left""","""simple""","""lopus"""
"1415","A1F9BHGWBCSDMS","6","""26""","""16""","""short""","""3-4""","""26""","""left""","""complex""","""wugnum"""
"1416","A1F9BHGWBCSDMS","7","""42""","""30""","""long""","""4-4""","""30""","""left""","""simple""","""binivatrus"""
"1417","A1FBO95OVBYOH1","0","""55""","""29""","""short""","""1-2""","""55""","""left""","""complex""","""gronan"""
"1418","A1FBO95OVBYOH1","1","""39""","""5""","""long""","""2-3""","""5""","""right""","""simple""","""tiburalex"""
"1419","A1FBO95OVBYOH1","2","""25""","""8""","""long""","""3-5""","""8""","""right""","""simple""","""tupabugorn"""
"1420","A1FBO95OVBYOH1","3","""43""","""13""","""short""","""1-5""","""13""","""left""","""simple""","""vatrus"""
"1421","A1FBO95OVBYOH1","4","""27""","""10""","""short""","""2-5""","""27""","""left""","""complex""","""lopus"""
"1422","A1FBO95OVBYOH1","5","""26""","""6""","""long""","""2-4""","""6""","""right""","""simple""","""gaburatum"""
"1423","A1FBO95OVBYOH1","6","""56""","""24""","""short""","""3-3""","""56""","""right""","""complex""","""torun"""
"1424","A1FBO95OVBYOH1","7","""2""","""34""","""long""","""2-2""","""2""","""left""","""complex""","""pakuwugnum"""
"1425","A1FG4M4370KNFI","0","""58""","""11""","""long""","""4-4""","""58""","""left""","""complex""","""kibagronan"""
"1426","A1FG4M4370KNFI","1","""6""","""9""","""short""","""2-2""","""6""","""left""","""complex""","""bugorn"""
"1427","A1FG4M4370KNFI","2","""21""","""16""","""long""","""3-5""","""16""","""right""","""simple""","""gaburatum"""
"1428","A1FG4M4370KNFI","3","""59""","""13""","""long""","""1-1""","""59""","""left""","""complex""","""binivatrus"""
"1429","A1FG4M4370KNFI","4","""32""","""57""","""short""","""1-5""","""57""","""left""","""simple""","""torun"""
"1430","A1FG4M4370KNFI","5","""1""","""4""","""short""","""2-3""","""4""","""left""","""simple""","""lopus"""
"1431","A1FG4M4370KNFI","6","""25""","""45""","""short""","""4-5""","""25""","""left""","""complex""","""wugnum"""
"1432","A1FG4M4370KNFI","7","""18""","""3""","""long""","""1-4""","""18""","""right""","""complex""","""tiburalex"""
"1433","A1FHUIRJ2396WH","0","""38""","""19""","""short""","""1-5""","""19""","""left""","""simple""","""gronan"""
"1434","A1FHUIRJ2396WH","1","""18""","""49""","""short""","""2-4""","""18""","""right""","""complex""","""vatrus"""
"1435","A1FHUIRJ2396WH","2","""56""","""40""","""long""","""3-3""","""56""","""left""","""complex""","""pakuwugnum"""
"1436","A1FHUIRJ2396WH","3","""57""","""59""","""long""","""1-1""","""57""","""right""","""complex""","""mipatorun"""
"1437","A1FHUIRJ2396WH","4","""43""","""30""","""short""","""4-5""","""30""","""left""","""simple""","""ratum"""
"1438","A1FHUIRJ2396WH","5","""11""","""42""","""short""","""4-4""","""42""","""left""","""simple""","""ralex"""
"1439","A1FHUIRJ2396WH","6","""10""","""29""","""long""","""1-2""","""29""","""left""","""simple""","""fepolopus"""
"1440","A1FHUIRJ2396WH","7","""35""","""6""","""long""","""2-5""","""6""","""right""","""simple""","""tupabugorn"""
"1441","A1FHY6RNR9QHT9","0","""48""","""3""","""short""","""1-3""","""48""","""left""","""complex""","""vatrus"""
"1442","A1FHY6RNR9QHT9","1","""32""","""11""","""short""","""4-5""","""11""","""left""","""simple""","""bugorn"""
"1443","A1FHY6RNR9QHT9","2","""45""","""1""","""long""","""3-4""","""45""","""right""","""complex""","""mipatorun"""
"1444","A1FHY6RNR9QHT9","3","""14""","""39""","""short""","""3-5""","""14""","""left""","""complex""","""gronan"""
"1445","A1FHY6RNR9QHT9","4","""37""","""20""","""short""","""1-2""","""37""","""left""","""complex""","""ralex"""
"1446","A1FHY6RNR9QHT9","5","""24""","""6""","""long""","""2-3""","""24""","""right""","""complex""","""fepolopus"""
"1447","A1FHY6RNR9QHT9","6","""12""","""50""","""long""","""3-3""","""12""","""left""","""complex""","""pakuwugnum"""
"1448","A1FHY6RNR9QHT9","7","""38""","""17""","""long""","""2-5""","""38""","""right""","""complex""","""gaburatum"""
"1449","A1FK01GE7K8DBU","0","""52""","""48""","""long""","""3-5""","""52""","""left""","""complex""","""tupabugorn"""
"1450","A1FK01GE7K8DBU","1","""53""","""26""","""short""","""4-5""","""53""","""left""","""complex""","""wugnum"""
"1451","A1FK01GE7K8DBU","2","""38""","""4""","""long""","""2-5""","""38""","""right""","""complex""","""kibagronan"""
"1452","A1FK01GE7K8DBU","3","""21""","""36""","""short""","""5-5""","""36""","""left""","""simple""","""ralex"""
"1453","A1FK01GE7K8DBU","4","""23""","""16""","""long""","""3-4""","""23""","""right""","""complex""","""binivatrus"""
"1454","A1FK01GE7K8DBU","5","""28""","""13""","""short""","""1-1""","""28""","""left""","""complex""","""ratum"""
"1455","A1FK01GE7K8DBU","6","""8""","""17""","""short""","""2-3""","""17""","""left""","""simple""","""lopus"""
"1456","A1FK01GE7K8DBU","7","""7""","""54""","""long""","""1-3""","""7""","""left""","""complex""","""mipatorun"""
"1457","A1FKCYWMD3HCXU","0","""32""","""25""","""short""","""5-5""","""32""","""left""","""complex""","""bugorn"""
"1458","A1FKCYWMD3HCXU","1","""31""","""44""","""long""","""1-4""","""44""","""right""","""simple""","""fepolopus"""
"1459","A1FKCYWMD3HCXU","2","""10""","""37""","""short""","""2-2""","""37""","""left""","""simple""","""gronan"""
"1460","A1FKCYWMD3HCXU","3","""36""","""1""","""long""","""3-5""","""36""","""left""","""complex""","""gaburatum"""
"1461","A1FKCYWMD3HCXU","4","""16""","""34""","""short""","""2-3""","""34""","""left""","""simple""","""ralex"""
"1462","A1FKCYWMD3HCXU","5","""11""","""23""","""long""","""4-4""","""11""","""right""","""complex""","""pakuwugnum"""
"1463","A1FKCYWMD3HCXU","6","""47""","""48""","""long""","""3-4""","""47""","""right""","""complex""","""mipatorun"""
"1464","A1FKCYWMD3HCXU","7","""38""","""58""","""short""","""4-5""","""38""","""left""","""complex""","""vatrus"""
"1465","A1FPY98E1RKFCI","0","""48""","""50""","""short""","""3-3""","""50""","""left""","""simple""","""wugnum"""
"1466","A1FPY98E1RKFCI","1","""49""","""28""","""long""","""1-2""","""49""","""right""","""complex""","""kibagronan"""
"1467","A1FPY98E1RKFCI","2","""14""","""13""","""long""","""1-5""","""13""","""left""","""simple""","""fepolopus"""
"1468","A1FPY98E1RKFCI","3","""27""","""2""","""short""","""2-5""","""2""","""right""","""simple""","""torun"""
"1469","A1FPY98E1RKFCI","4","""52""","""1""","""short""","""3-5""","""1""","""left""","""simple""","""ratum"""
"1470","A1FPY98E1RKFCI","5","""55""","""9""","""long""","""2-2""","""9""","""right""","""simple""","""binivatrus"""
