"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"1034","215","1","5-2","3-5","""short""","""3-5""","""3-5""","""right""","""simple""","""vatrus""",0.545940690325717,0.732388591800357,7.38057144653556,7.40911860957558,0.74542489661627,0.996147023074631
"1035","215","2","4-7","4-3","""long""","""4-4""","""4-3""","""right""","""simple""","""pakuwugnum""",0.59194499618029,0.596326967150497,7.51389426853832,7.40403330391097,0.992651730993911,1.01483798898761
"1036","215","3","2-3","1-8","""short""","""1-2""","""2-3""","""left""","""complex""","""lopus""",0.213287175157144,0.393164349376114,7.15638039732531,7.2537688186413,0.542488594135239,0.986574093584881
"1037","215","4","3-6","2-4","""short""","""2-3""","""2-4""","""right""","""simple""","""torun""",0.409232560903149,0.52237068011997,7.29336768842468,7.37717323948312,0.783414108941112,0.988639883009673
"1038","215","5","4-8","2-7","""short""","""2-4""","""2-7""","""left""","""simple""","""ratum""",0.498480635229298,0.59644761338879,7.25324083665048,7.48492849833601,0.835749232689723,0.969046108892418
"1039","215","6","5-4","5-1","""long""","""5-5""","""5-1""","""right""","""simple""","""tupabugorn""",0.643812070282658,0.614266488413547,7.55152734409631,7.52245949482209,1.04809896425478,1.00386414168055
"1040","215","7","5-1","2-2","""long""","""2-5""","""2-2""","""left""","""simple""","""tiburalex""",0.400489205783323,0.643812070282658,7.22323860108545,7.55152734409631,0.622059175758375,0.956526841782873
"1041","216","0","4-1","1-8","""short""","""1-4""","""4-1""","""right""","""complex""","""gronan""",0.213287175157144,0.559609180035651,7.15638039732531,7.47238209549203,0.381135947668972,0.957710714718756
"1042","216","1","5-7","5-3","""short""","""5-5""","""5-7""","""right""","""complex""","""wugnum""",0.650860276977924,0.657452317290553,7.49631198228932,7.53194766740618,0.989973356030144,0.99526872906047
"1043","216","2","5-5","4-6","""long""","""4-5""","""4-6""","""left""","""simple""","""fepolopus""",0.614648336563144,0.654049197860962,7.4808403912451,7.41937065134264,0.939758566440144,1.00828503424227
"1044","216","3","4-3","2-5","""long""","""2-4""","""2-5""","""right""","""simple""","""mipatorun""",0.365537163309983,0.59194499618029,7.28993416391881,7.51389426853832,0.617518799328866,0.970193870632801
"1045","216","4","3-4","1-2","""long""","""1-3""","""3-4""","""left""","""complex""","""binivatrus""",0.067770971422087,0.454706120023767,7.12566153316537,7.34365297144576,0.149043455624799,0.970315667266958
"1046","216","5","2-6","1-7","""short""","""1-2""","""2-6""","""left""","""complex""","""bugorn""",0.226620320855615,0.362726450020568,7.21094692940482,7.30024971724876,0.624769218905224,0.987767159850308
"1047","216","6","4-2","4-1","""short""","""4-4""","""4-1""","""left""","""simple""","""ralex""",0.559609180035651,0.601591200602591,7.47238209549203,7.38357413673939,0.93021503551766,1.01202777369171
"1048","216","7","4-8","3-4","""long""","""3-4""","""4-8""","""left""","""complex""","""gaburatum""",0.454706120023767,0.59644761338879,7.34365297144576,7.48492849833601,0.7623571790996,0.98112533380624
"1049","217","0","4-1","1-5","""short""","""1-4""","""4-1""","""right""","""complex""","""ralex""",0.171708853238265,0.559609180035651,7.13330511343712,7.47238209549203,0.306837091606192,0.954622638708549
"1050","217","1","1-8","1-6","""long""","""1-1""","""1-8""","""right""","""complex""","""tupabugorn""",0.096151633986928,0.213287175157144,7.07781498740677,7.15638039732531,0.450808324110843,0.989021627476943
"1051","217","2","4-3","4-1","""long""","""4-4""","""4-3""","""left""","""complex""","""binivatrus""",0.559609180035651,0.59194499618029,7.47238209549203,7.51389426853832,0.945373613505822,0.994475278522336
"1052","217","3","5-4","1-3","""short""","""1-5""","""1-3""","""right""","""simple""","""lopus""",0.240463209407226,0.614266488413547,7.12022004272548,7.52245949482209,0.391463988257385,0.946528199670137
"1053","217","4","5-6","4-7","""long""","""4-5""","""4-7""","""left""","""simple""","""gaburatum""",0.596326967150497,0.598802900536869,7.40403330391097,7.46635694988485,0.995865194734107,0.991652736884641
"1054","217","5","4-2","3-4","""long""","""3-4""","""4-2""","""right""","""complex""","""pakuwugnum""",0.454706120023767,0.601591200602591,7.34365297144576,7.38357413673939,0.755839047459978,0.994593246501719
"1055","217","6","5-7","5-2","""short""","""5-5""","""5-2""","""right""","""simple""","""gronan""",0.732388591800357,0.657452317290553,7.40911860957558,7.53194766740618,1.11397978612141,0.983692258197421
"1056","217","7","3-5","2-8","""short""","""2-3""","""3-5""","""left""","""complex""","""torun""",0.388259920156472,0.545940690325717,7.14928546016887,7.38057144653556,0.711176006911721,0.968662861942044
"1057","218","0","1-5","1-2","""short""","""1-1""","""1-5""","""right""","""complex""","""wugnum""",0.067770971422087,0.171708853238265,7.12566153316537,7.13330511343712,0.394685365046654,0.998928465816308
"1058","218","1","4-7","2-6","""long""","""2-4""","""4-7""","""right""","""complex""","""binivatrus""",0.362726450020568,0.596326967150497,7.30024971724876,7.40403330391097,0.608267728950493,0.985982830924411
"1059","218","2","4-3","3-1","""long""","""3-4""","""4-3""","""left""","""complex""","""fepolopus""",0.589474738918958,0.59194499618029,7.26311607655564,7.51389426853832,0.995826880407348,0.966624737716536
"1060","218","3","3-6","3-5","""long""","""3-3""","""3-5""","""left""","""simple""","""tiburalex""",0.545940690325717,0.52237068011997,7.38057144653556,7.37717323948312,1.04512123498266,1.00046063809838
"1061","218","4","5-2","5-8","""long""","""5-5""","""5-2""","""right""","""complex""","""tupabugorn""",0.627812012463534,0.732388591800357,7.5809576218774,7.40911860957558,0.857211621661456,1.02319290881371
"1062","218","5","4-8","4-7","""short""","""4-4""","""4-8""","""right""","""complex""","""gronan""",0.596326967150497,0.59644761338879,7.40403330391097,7.48492849833601,0.999797725339854,0.989192255551536
"1063","218","6","3-4","2-3","""short""","""2-3""","""2-3""","""right""","""simple""","""ratum""",0.393164349376114,0.454706120023767,7.2537688186413,7.34365297144576,0.864655943833709,0.987760294072452
"1064","218","7","4-1","1-4","""short""","""1-4""","""1-4""","""left""","""simple""","""torun""",0.205391265597148,0.559609180035651,7.106017880143,7.47238209549203,0.367026262121117,0.950970893797033
"1065","219","0","4-8","4-7","""short""","""4-4""","""4-8""","""right""","""complex""","""vatrus""",0.596326967150497,0.59644761338879,7.40403330391097,7.48492849833601,0.999797725339854,0.989192255551536
"1066","219","1","1-3","1-6","""short""","""1-1""","""1-6""","""right""","""simple""","""wugnum""",0.096151633986928,0.240463209407226,7.07781498740677,7.12022004272548,0.39986006268466,0.994044417860086
"1067","219","2","5-5","4-1","""short""","""4-5""","""4-1""","""left""","""simple""","""bugorn""",0.559609180035651,0.654049197860962,7.47238209549203,7.41937065134264,0.855607165127374,1.00714500550526
"1068","219","3","5-6","5-3","""short""","""5-5""","""5-3""","""right""","""simple""","""torun""",0.650860276977924,0.598802900536869,7.49631198228932,7.46635694988485,1.08693574529178,1.00401200111454
"1069","219","4","4-4","3-8","""long""","""3-4""","""4-4""","""right""","""complex""","""kibagronan""",0.592708884510742,0.599862745098039,7.37820860586072,7.44415965744716,0.988074170890329,0.991140564600806
"1070","219","5","4-7","2-5","""long""","""2-4""","""2-5""","""right""","""simple""","""fepolopus""",0.365537163309983,0.596326967150497,7.28993416391881,7.40403330391097,0.612981105075081,0.9845895966011
"1071","219","6","5-2","1-4","""long""","""1-5""","""5-2""","""left""","""complex""","""gaburatum""",0.205391265597148,0.732388591800357,7.106017880143,7.40911860957558,0.280440285248375,0.959090852042664
"1072","219","7","3-1","1-2","""long""","""1-3""","""3-1""","""left""","""complex""","""tiburalex""",0.067770971422087,0.589474738918958,7.12566153316537,7.26311607655564,0.114968406528111,0.981074990136265
"1073","22","0","4-8","1-3","""long""","""1-4""","""1-3""","""left""","""simple""","""tiburalex""",0.240463209407226,0.59644761338879,7.12022004272548,7.48492849833601,0.403158976596461,0.951274289969288
"1074","22","1","3-2","2-6","""long""","""2-3""","""3-2""","""left""","""complex""","""tupabugorn""",0.362726450020568,0.500260812458955,7.30024971724876,7.34357497749828,0.725074683019127,0.994100249485806
"1075","22","2","5-3","2-4","""short""","""2-5""","""2-4""","""right""","""simple""","""vatrus""",0.409232560903149,0.650860276977924,7.29336768842468,7.49631198228932,0.628756394234564,0.972927448278018
"1076","22","3","4-7","3-8","""long""","""3-4""","""4-7""","""left""","""complex""","""fepolopus""",0.592708884510742,0.596326967150497,7.37820860586072,7.40403330391097,0.993932720069589,0.996512077000436
"1077","22","4","2-5","1-2","""short""","""1-2""","""2-5""","""right""","""complex""","""wugnum""",0.067770971422087,0.365537163309983,7.12566153316537,7.28993416391881,0.185401043243901,0.977465827940326
"1078","22","5","5-1","4-5","""short""","""4-5""","""4-5""","""left""","""simple""","""torun""",0.60023659050397,0.643812070282658,7.45011405562092,7.55152734409631,0.932316460361551,0.986570493112937
"1079","22","6","3-6","3-7","""long""","""3-3""","""3-7""","""left""","""simple""","""gaburatum""",0.491521184697655,0.52237068011997,7.4576421040624,7.37717323948312,0.940943286833729,1.0109078182072
"1080","22","7","5-4","1-1","""short""","""1-5""","""5-4""","""left""","""complex""","""gronan""",0.198905525846702,0.614266488413547,7.04719236357878,7.52245949482209,0.323809827816606,0.93682024721164
"1081","220","0","4-8","1-1","""short""","""1-4""","""4-8""","""right""","""complex""","""gronan""",0.198905525846702,0.59644761338879,7.04719236357878,7.48492849833601,0.333483647820461,0.941517659807366
"1082","220","1","3-2","3-4","""long""","""3-3""","""3-4""","""left""","""simple""","""tupabugorn""",0.454706120023767,0.500260812458955,7.34365297144576,7.34357497749828,0.908938115277767,1.00001062070554
"1083","220","2","5-5","1-8","""short""","""1-5""","""1-8""","""right""","""simple""","""ratum""",0.213287175157144,0.654049197860962,7.15638039732531,7.41937065134264,0.326102647713184,0.964553563047866
"1084","220","3","2-3","2-6","""long""","""2-2""","""2-6""","""left""","""simple""","""mipatorun""",0.362726450020568,0.393164349376114,7.30024971724876,7.2537688186413,0.92258224988139,1.0064078274025
"1085","220","4","4-4","4-7","""long""","""4-4""","""4-7""","""left""","""simple""","""binivatrus""",0.596326967150497,0.599862745098039,7.40403330391097,7.44415965744716,0.994105688382158,0.994609686602295
"1086","220","5","5-6","5-2","""long""","""5-5""","""5-6""","""left""","""complex""","""fepolopus""",0.732388591800357,0.598802900536869,7.40911860957558,7.46635694988485,1.2230879161469,0.99233383285939
"1087","220","6","4-7","2-3","""short""","""2-4""","""2-3""","""right""","""simple""","""wugnum""",0.393164349376114,0.596326967150497,7.2537688186413,7.40403330391097,0.659310027944602,0.979705050058284
"1088","220","7","5-1","2-5","""short""","""2-5""","""2-5""","""left""","""simple""","""ralex""",0.365537163309983,0.643812070282658,7.28993416391881,7.55152734409631,0.567769975405243,0.965358904462948
"1089","221","0","4-6","2-7","""long""","""2-4""","""4-6""","""right""","""complex""","""gaburatum""",0.498480635229298,0.614648336563144,7.25324083665048,7.4808403912451,0.81100135732343,0.96957567028686
"1090","221","1","3-8","1-3","""short""","""1-3""","""1-3""","""left""","""simple""","""bugorn""",0.240463209407226,0.592708884510742,7.12022004272548,7.37820860586072,0.405702049844788,0.965033712528769
"1091","221","2","2-7","1-8","""short""","""1-2""","""1-8""","""right""","""simple""","""ralex""",0.213287175157144,0.498480635229298,7.15638039732531,7.25324083665048,0.427874545335213,0.986645908841778
"1092","221","3","3-3","3-2","""short""","""3-3""","""3-2""","""right""","""simple""","""gronan""",0.500260812458955,0.437312451087946,7.34357497749828,7.35231805220081,1.14394367508724,0.9988108410653
"1093","221","4","5-4","4-5","""long""","""4-5""","""4-5""","""left""","""simple""","""pakuwugnum""",0.60023659050397,0.614266488413547,7.45011405562092,7.52245949482209,0.977159916462622,0.990382741276179
"1094","221","5","5-5","2-1","""long""","""2-5""","""5-5""","""left""","""complex""","""binivatrus""",0.396717626087868,0.654049197860962,7.25000948926994,7.41937065134264,0.606556245899108,0.977173109414334
"1095","221","6","5-1","5-6","""short""","""5-5""","""5-6""","""left""","""simple""","""lopus""",0.598802900536869,0.643812070282658,7.46635694988485,7.55152734409631,0.930089583865633,0.988721434707107
"1096","221","7","1-2","1-4","""long""","""1-1""","""1-2""","""left""","""complex""","""mipatorun""",0.205391265597148,0.067770971422087,7.106017880143,7.12566153316537,3.03066727962246,0.997243252022154
"1097","222","0","1-5","1-2","""short""","""1-1""","""1-5""","""right""","""complex""","""ralex""",0.067770971422087,0.171708853238265,7.12566153316537,7.13330511343712,0.394685365046654,0.998928465816308
"1098","222","1","2-1","1-6","""long""","""1-2""","""2-1""","""right""","""complex""","""fepolopus""",0.096151633986928,0.396717626087868,7.07781498740677,7.25000948926994,0.24236794047974,0.976249065312533
"1099","222","2","2-8","2-5","""long""","""2-2""","""2-8""","""right""","""complex""","""tupabugorn""",0.365537163309983,0.388259920156472,7.28993416391881,7.14928546016887,0.941475399167312,1.01967311342281
"1100","222","3","5-4","1-1","""short""","""1-5""","""1-1""","""left""","""simple""","""wugnum""",0.198905525846702,0.614266488413547,7.04719236357878,7.52245949482209,0.323809827816606,0.93682024721164
"1101","222","4","3-7","1-4","""long""","""1-3""","""1-4""","""right""","""simple""","""binivatrus""",0.205391265597148,0.491521184697655,7.106017880143,7.4576421040624,0.417868592425957,0.952850482898896
"1102","222","5","4-6","2-3","""short""","""2-4""","""2-3""","""right""","""simple""","""torun""",0.393164349376114,0.614648336563144,7.2537688186413,7.4808403912451,0.639657387791081,0.969646248184957
"1103","222","6","5-3","4-8","""long""","""4-5""","""5-3""","""left""","""complex""","""kibagronan""",0.59644761338879,0.650860276977924,7.48492849833601,7.49631198228932,0.916398856231044,0.998481455416983
"1104","222","7","3-2","3-7","""short""","""3-3""","""3-2""","""right""","""complex""","""ratum""",0.491521184697655,0.500260812458955,7.4576421040624,7.34357497749828,0.982529857339131,1.01553291508749
"1105","223","0","1-6","1-4","""long""","""1-1""","""1-6""","""right""","""complex""","""mipatorun""",0.205391265597148,0.096151633986928,7.106017880143,7.07781498740677,2.13611830689296,1.00398468917122
"1106","223","1","4-4","3-8","""short""","""3-4""","""4-4""","""left""","""complex""","""wugnum""",0.592708884510742,0.599862745098039,7.37820860586072,7.44415965744716,0.988074170890329,0.991140564600806
"1107","223","2","4-5","1-3","""short""","""1-4""","""1-3""","""right""","""simple""","""lopus""",0.240463209407226,0.60023659050397,7.12022004272548,7.45011405562092,0.40061404654676,0.955719602353397
"1108","223","3","3-1","3-2","""long""","""3-3""","""3-2""","""right""","""simple""","""gaburatum""",0.500260812458955,0.589474738918958,7.34357497749828,7.26311607655564,0.848655216975688,1.01107773854838
"1109","223","4","2-8","1-6","""long""","""1-2""","""2-8""","""left""","""complex""","""tiburalex""",0.096151633986928,0.388259920156472,7.07781498740677,7.14928546016887,0.247647591201734,0.990003130640078
